time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
0.849,0.0014426,0.0653602,0.0448333,4.82593e-05,-6.65293e-06,0.000451028,0.346398,0.707724,3.99328,0.00210435
0.85,0.00143222,0.0653617,0.0448987,4.79116e-05,-6.60502e-06,0.000451021,0.346383,0.707698,3.99328,0.00210434
0.851,0.00142191,0.0653631,0.044964,4.75664e-05,-6.55745e-06,0.000451014,0.346369,0.707673,3.99328,0.00210433
0.852,0.00141168,0.0653645,0.0450294,4.72238e-05,-6.51023e-06,0.000451008,0.346355,0.707647,3.99328,0.00210433
0.853,0.00140152,0.0653659,0.0450948,4.68874e-05,-6.46334e-06,0.000451001,0.346341,0.707622,3.99328,0.00210432
0.854,0.00139144,0.0653673,0.0451601,4.65551e-05,-6.41678e-06,0.000450995,0.346327,0.707597,3.99328,0.00210431
0.855,0.00138142,0.0653687,0.0452255,4.62249e-05,-6.37056e-06,0.000450989,0.346313,0.707572,3.99328,0.00210431
0.856,0.00137148,0.06537,0.0452909,4.58968e-05,-6.32466e-06,0.000450982,0.3463,0.707547,3.99328,0.0021043
0.857,0.00136161,0.0653714,0.0453562,4.55708e-05,-6.27909e-06,0.000450976,0.346286,0.707523,3.99328,0.00210429
0.858,0.00135181,0.0653727,0.0454216,4.52467e-05,-6.23384e-06,0.00045097,0.346273,0.707499,3.99328,0.00210429
0.859,0.00134209,0.0653741,0.045487,4.49248e-05,-6.18892e-06,0.000450964,0.346259,0.707474,3.99328,0.00210428
0.86,0.00133243,0.0653754,0.0455524,4.46048e-05,-6.14431e-06,0.000450958,0.346246,0.70745,3.99328,0.00210427
0.861,0.00132284,0.0653767,0.0456177,4.42869e-05,-6.10003e-06,0.000450951,0.346233,0.707427,3.99329,0.00210427
0.862,0.00131332,0.0653781,0.0456831,4.39711e-05,-6.05606e-06,0.000450945,0.346219,0.707403,3.99329,0.00210426
0.863,0.00130387,0.0653794,0.0457485,4.36573e-05,-6.0124e-06,0.000450939,0.346206,0.70738,3.99329,0.00210426
0.864,0.00129448,0.0653807,0.0458139,4.33456e-05,-5.96905e-06,0.000450933,0.346193,0.707356,3.99329,0.00210425
0.865,0.00128517,0.0653819,0.0458793,4.30358e-05,-5.92602e-06,0.000450927,0.346181,0.707333,3.99329,0.00210424
0.866,0.00127592,0.0653832,0.0459446,4.27281e-05,-5.88329e-06,0.000450922,0.346168,0.70731,3.99329,0.00210424
0.867,0.00126673,0.0653845,0.04601,4.24224e-05,-5.84087e-06,0.000450916,0.346155,0.707287,3.99329,0.00210423
0.868,0.0012576,0.0653857,0.0460754,4.20125e-05,-5.79885e-06,0.00045091,0.346143,0.707265,3.99329,0.00210423
0.869,0.00124855,0.065387,0.0461408,4.17124e-05,-5.75714e-06,0.000450904,0.34613,0.707242,3.99329,0.00210422
0.87,0.00123956,0.0653882,0.0462062,4.14144e-05,-5.71573e-06,0.000450898,0.346118,0.70722,3.99329,0.00210422
0.871,0.00123063,0.0653895,0.0462716,4.11185e-05,-5.67461e-06,0.000450893,0.346105,0.707198,3.99329,0.00210421
0.872,0.00122177,0.0653907,0.046337,4.08246e-05,-5.63378e-06,0.000450887,0.346093,0.707176,3.99329,0.0021042
0.873,0.00121298,0.0653919,0.0464024,4.05327e-05,-5.59325e-06,0.000450882,0.346081,0.707154,3.99329,0.0021042
0.874,0.00120424,0.0653931,0.0464677,4.02429e-05,-5.55301e-06,0.000450876,0.346069,0.707132,3.9933,0.00210419
0.875,0.00119557,0.0653943,0.0465331,3.99551e-05,-5.51305e-06,0.000450871,0.346057,0.707111,3.9933,0.00210419
0.876,0.00118697,0.0653955,0.0465985,3.96693e-05,-5.47338e-06,0.000450865,0.346045,0.707089,3.9933,0.00210418
0.877,0.00117842,0.0653967,0.0466639,3.93855e-05,-5.434e-06,0.00045086,0.346033,0.707068,3.9933,0.00210418
0.878,0.00116994,0.0653978,0.0467293,3.91036e-05,-5.3949e-06,0.000450854,0.346022,0.707047,3.9933,0.00210417
0.879,0.00116151,0.065399,0.0467947,3.88237e-05,-5.35607e-06,0.000450849,0.34601,0.707026,3.9933,0.00210417
0.88,0.00115315,0.0654001,0.0468601,3.85458e-05,-5.31753e-06,0.000450844,0.345999,0.707005,3.9933,0.00210416
0.881,0.00114485,0.0654013,0.0469255,3.82698e-05,-5.27926e-06,0.000450838,0.345987,0.706985,3.9933,0.00210416
0.882,0.0011366,0.0654024,0.0469909,3.79958e-05,-5.24126e-06,0.000450833,0.345976,0.706964,3.9933,0.00210415
0.883,0.00112842,0.0654036,0.0470563,3.77236e-05,-5.20354e-06,0.000450828,0.345964,0.706944,3.9933,0.00210415
0.884,0.0011203,0.0654047,0.0471217,3.74534e-05,-5.16608e-06,0.000450823,0.345953,0.706924,3.9933,0.00210414
0.885,0.00111223,0.0654058,0.0471872,3.71851e-05,-5.1289e-06,0.000450818,0.345942,0.706904,3.9933,0.00210413
0.886,0.00110422,0.0654069,0.0472526,3.69186e-05,-5.09198e-06,0.000450812,0.345931,0.706884,3.9933,0.00210413
0.887,0.00109627,0.065408,0.047318,3.6654e-05,-5.05533e-06,0.000450807,0.34592,0.706864,3.9933,0.00210412
0.888,0.00108838,0.0654091,0.0473834,3.63913e-05,-5.01893e-06,0.000450802,0.345909,0.706845,3.99331,0.00210412
0.889,0.00108054,0.0654102,0.0474488,3.61304e-05,-4.9828e-06,0.000450797,0.345898,0.706825,3.99331,0.00210411
0.89,0.00107276,0.0654112,0.0475142,3.58714e-05,-4.94693e-06,0.000450792,0.345888,0.706806,3.99331,0.00210411
0.891,0.00106503,0.0654123,0.0475796,3.56141e-05,-4.91132e-06,0.000450788,0.345877,0.706787,3.99331,0.0021041
0.892,0.00105737,0.0654134,0.047645,3.53587e-05,-4.87596e-06,0.000450783,0.345866,0.706768,3.99331,0.0021041
0.893,0.00104975,0.0654144,0.0477104,3.51051e-05,-4.84085e-06,0.000450778,0.345856,0.706749,3.99331,0.0021041
0.894,0.00104219,0.0654154,0.0477759,3.48532e-05,-4.806e-06,0.000450773,0.345846,0.70673,3.99331,0.00210409
0.895,0.00103469,0.0654165,0.0478413,3.46032e-05,-4.7714e-06,0.000450768,0.345835,0.706711,3.99331,0.00210409
0.896,0.00102724,0.0654175,0.0479067,3.43549e-05,-4.73704e-06,0.000450763,0.345825,0.706693,3.99331,0.00210408
0.897,0.00101984,0.0654185,0.0479721,3.41084e-05,-4.70293e-06,0.000450759,0.345815,0.706675,3.99331,0.00210408
0.898,0.00101249,0.0654195,0.0480375,3.38636e-05,-4.66907e-06,0.000450754,0.345805,0.706656,3.99331,0.00210407
0.899,0.0010052,0.0654205,0.0481029,3.36205e-05,-4.63545e-06,0.000450749,0.345795,0.706638,3.99331,0.00210407
0.9,0.000997964,0.0654215,0.0481684,3.33791e-05,-4.60207e-06,0.000450745,0.345785,0.70662,3.99331,0.00210406
0.901,0.000990777,0.0654225,0.0482338,3.31395e-05,-4.56893e-06,0.00045074,0.345775,0.706602,3.99331,0.00210406
0.902,0.000983642,0.0654235,0.0482992,3.29016e-05,-4.53603e-06,0.000450736,0.345765,0.706585,3.99331,0.00210405
0.903,0.000976558,0.0654245,0.0483646,3.26653e-05,-4.50337e-06,0.000450731,0.345755,0.706567,3.99331,0.00210405
0.904,0.000969525,0.0654255,0.0484301,3.24307e-05,-4.47093e-06,0.000450727,0.345745,0.70655,3.99331,0.00210404
0.905,0.000962543,0.0654264,0.0484955,3.21978e-05,-4.43874e-06,0.000450722,0.345736,0.706532,3.99332,0.00210404
0.906,0.000955611,0.0654274,0.0485609,3.19665e-05,-4.40677e-06,0.000450718,0.345726,0.706515,3.99332,0.00210404
0.907,0.000948729,0.0654283,0.0486263,3.17369e-05,-4.37503e-06,0.000450714,0.345717,0.706498,3.99332,0.00210403
0.908,0.000941896,0.0654293,0.0486918,3.15089e-05,-4.34352e-06,0.000450709,0.345707,0.706481,3.99332,0.00210403
0.909,0.000935113,0.0654302,0.0487572,3.12825e-05,-4.31224e-06,0.000450705,0.345698,0.706464,3.99332,0.00210402
0.91,0.000928378,0.0654311,0.0488226,3.10577e-05,-4.28118e-06,0.000450701,0.345689,0.706448,3.99332,0.00210402
0.911,0.000921691,0.0654321,0.0488881,3.08345e-05,-4.25035e-06,0.000450696,0.345679,0.706431,3.99332,0.00210401
0.912,0.000915053,0.065433,0.0489535,3.0613e-05,-4.21974e-06,0.000450692,0.34567,0.706415,3.99332,0.00210401
0.913,0.000908463,0.0654339,0.0490189,3.03929e-05,-4.18934e-06,0.000450688,0.345661,0.706398,3.99332,0.00210401
0.914,0.000901919,0.0654348,0.0490844,3.01745e-05,-4.15917e-06,0.000450684,0.345652,0.706382,3.99332,0.002104
0.915,0.000895423,0.0654357,0.0491498,2.99576e-05,-4.12921e-06,0.00045068,0.345643,0.706366,3.99332,0.002104
0.916,0.000888974,0.0654366,0.0492152,2.97423e-05,-4.09947e-06,0.000450676,0.345634,0.70635,3.99332,0.00210399
0.917,0.000882571,0.0654374,0.0492807,2.95284e-05,-4.06994e-06,0.000450672,0.345626,0.706334,3.99332,0.00210399
0.918,0.000876214,0.0654383,0.0493461,2.93162e-05,-4.04062e-06,0.000450667,0.345617,0.706318,3.99332,0.00210398
0.919,0.000869903,0.0654392,0.0494116,2.91054e-05,-4.01152e-06,0.000450663,0.345608,0.706302,3.99332,0.00210398
0.92,0.000863637,0.0654401,0.049477,2.88961e-05,-3.98262e-06,0.000450659,0.345599,0.706287,3.99332,0.00210398
0.921,0.000857417,0.0654409,0.0495424,2.86883e-05,-3.95393e-06,0.000450656,0.345591,0.706271,3.99332,0.00210397
0.922,0.000851241,0.0654418,0.0496079,2.8482e-05,-3.92545e-06,0.000450652,0.345582,0.706256,3.99332,0.00210397
0.923,0.000845109,0.0654426,0.0496733,2.82772e-05,-3.89718e-06,0.000450648,0.345574,0.706241,3.99333,0.00210397
0.924,0.000839022,0.0654435,0.0497388,2.80738e-05,-3.8691e-06,0.000450644,0.345565,0.706226,3.99333,0.00210396
0.925,0.000832979,0.0654443,0.0498042,2.78719e-05,-3.84123e-06,0.00045064,0.345557,0.706211,3.99333,0.00210396
0.926,0.000826978,0.0654451,0.0498697,2.76714e-05,-3.81356e-06,0.000450636,0.345549,0.706196,3.99333,0.00210395
0.927,0.000821022,0.0654459,0.0499351,2.74724e-05,-3.78609e-06,0.000450632,0.345541,0.706181,3.99333,0.00210395
0.928,0.000815107,0.0654467,0.0500005,2.72748e-05,-3.75881e-06,0.000450629,0.345533,0.706166,3.99333,0.00210395
0.929,0.000809236,0.0654476,0.050066,2.70786e-05,-3.73173e-06,0.000450625,0.345524,0.706152,3.99333,0.00210394
0.93,0.000803407,0.0654484,0.0501314,2.68838e-05,-3.70485e-06,0.000450621,0.345516,0.706137,3.99333,0.00210394
0.931,0.000797619,0.0654492,0.0501969,2.66904e-05,-3.67816e-06,0.000450618,0.345508,0.706123,3.99333,0.00210393
0.932,0.000791874,0.06545,0.0502623,2.64984e-05,-3.65166e-06,0.000450614,0.3455,0.706109,3.99333,0.00210393
0.933,0.000786169,0.0654507,0.0503278,2.63077e-05,-3.62535e-06,0.00045061,0.345493,0.706095,3.99333,0.00210393
0.934,0.000780506,0.0654515,0.0503932,2.61184e-05,-3.59923e-06,0.000450607,0.345485,0.706081,3.99333,0.00210392
0.935,0.000774884,0.0654523,0.0504587,2.59305e-05,-3.5733e-06,0.000450603,0.345477,0.706067,3.99333,0.00210392
0.936,0.000769302,0.0654531,0.0505241,2.57439e-05,-3.54756e-06,0.0004506,0.345469,0.706053,3.99333,0.00210392
0.937,0.00076376,0.0654538,0.0505896,2.55586e-05,-3.522e-06,0.000450596,0.345462,0.706039,3.99333,0.00210391
0.938,0.000758258,0.0654546,0.0506551,2.53747e-05,-3.49663e-06,0.000450592,0.345454,0.706025,3.99333,0.00210391
0.939,0.000752795,0.0654553,0.0507205,2.51921e-05,-3.47143e-06,0.000450589,0.345447,0.706012,3.99333,0.00210391
0.94,0.000747372,0.0654561,0.050786,2.50108e-05,-3.44642e-06,0.000450586,0.345439,0.705998,3.99333,0.0021039
0.941,0.000741988,0.0654568,0.0508514,2.48308e-05,-3.42159e-06,0.000450582,0.345432,0.705985,3.99333,0.0021039
0.942,0.000736643,0.0654576,0.0509169,2.46521e-05,-3.39694e-06,0.000450579,0.345424,0.705972,3.99333,0.0021039
0.943,0.000731336,0.0654583,0.0509823,2.44747e-05,-3.37247e-06,0.000450575,0.345417,0.705959,3.99333,0.00210389
0.944,0.000726067,0.065459,0.0510478,2.42985e-05,-3.34817e-06,0.000450572,0.34541,0.705945,3.99334,0.00210389
0.945,0.000720836,0.0654597,0.0511133,2.41236e-05,-3.32404e-06,0.000450569,0.345403,0.705932,3.99334,0.00210389
0.946,0.000715643,0.0654605,0.0511787,2.395e-05,-3.30009e-06,0.000450565,0.345395,0.70592,3.99334,0.00210388
0.947,0.000710487,0.0654612,0.0512442,2.37776e-05,-3.27632e-06,0.000450562,0.345388,0.705907,3.99334,0.00210388
0.948,0.000705369,0.0654619,0.0513096,2.36064e-05,-3.25271e-06,0.000450559,0.345381,0.705894,3.99334,0.00210388
0.949,0.000700287,0.0654626,0.0513751,2.34365e-05,-3.22927e-06,0.000450556,0.345374,0.705881,3.99334,0.00210387
0.95,0.000695242,0.0654633,0.0514406,2.32678e-05,-3.20601e-06,0.000450552,0.345367,0.705869,3.99334,0.00210387
0.951,0.000690233,0.065464,0.051506,2.31003e-05,-3.18291e-06,0.000450549,0.34536,0.705857,3.99334,0.00210387
0.952,0.00068526,0.0654646,0.0515715,2.2934e-05,-3.15997e-06,0.000450546,0.345354,0.705844,3.99334,0.00210386
0.953,0.000680323,0.0654653,0.051637,2.27689e-05,-3.1372e-06,0.000450543,0.345347,0.705832,3.99334,0.00210386
0.954,0.000675421,0.065466,0.0517024,2.2605e-05,-3.1146e-06,0.00045054,0.34534,0.70582,3.99334,0.00210386
0.955,0.000670555,0.0654667,0.0517679,2.24422e-05,-3.09215e-06,0.000450537,0.345333,0.705808,3.99334,0.00210385
0.956,0.000665724,0.0654673,0.0518334,2.22807e-05,-3.06987e-06,0.000450534,0.345327,0.705796,3.99334,0.00210385
0.957,0.000660927,0.065468,0.0518988,2.21203e-05,-3.04775e-06,0.000450531,0.34532,0.705784,3.99334,0.00210385
0.958,0.000656165,0.0654687,0.0519643,2.1961e-05,-3.02579e-06,0.000450528,0.345313,0.705772,3.99334,0.00210385
0.959,0.000651438,0.0654693,0.0520298,2.18029e-05,-3.00399e-06,0.000450525,0.345307,0.70576,3.99334,0.00210384
0.96,0.000646744,0.0654699,0.0520952,2.16459e-05,-2.98234e-06,0.000450522,0.345301,0.705749,3.99334,0.00210384
0.961,0.000642084,0.0654706,0.0521607,2.149e-05,-2.96085e-06,0.000450519,0.345294,0.705737,3.99334,0.00210384
0.962,0.000637458,0.0654712,0.0522262,2.13353e-05,-2.93952e-06,0.000450516,0.345288,0.705726,3.99334,0.00210383
0.963,0.000632865,0.0654719,0.0522917,2.11817e-05,-2.91834e-06,0.000450513,0.345281,0.705714,3.99334,0.00210383
0.964,0.000628305,0.0654725,0.0523571,2.10292e-05,-2.89731e-06,0.00045051,0.345275,0.705703,3.99334,0.00210383
0.965,0.000623778,0.0654731,0.0524226,2.08777e-05,-2.87643e-06,0.000450507,0.345269,0.705692,3.99334,0.00210382
0.966,0.000619283,0.0654737,0.0524881,2.07274e-05,-2.8557e-06,0.000450504,0.345263,0.70568,3.99334,0.00210382
0.967,0.000614821,0.0654743,0.0525535,2.05781e-05,-2.83512e-06,0.000450501,0.345257,0.705669,3.99334,0.00210382
0.968,0.000610391,0.065475,0.052619,2.043e-05,-2.81469e-06,0.000450499,0.34525,0.705658,3.99334,0.00210382
0.969,0.000605993,0.0654756,0.0526845,2.02828e-05,-2.79441e-06,0.000450496,0.345244,0.705647,3.99335,0.00210381
0.97,0.000601626,0.0654762,0.05275,2.01368e-05,-2.77428e-06,0.000450493,0.345238,0.705637,3.99335,0.00210381
0.971,0.000597291,0.0654768,0.0528155,1.99918e-05,-2.75428e-06,0.00045049,0.345232,0.705626,3.99335,0.00210381
0.972,0.000592987,0.0654774,0.0528809,1.98478e-05,-2.73444e-06,0.000450487,0.345226,0.705615,3.99335,0.0021038
0.973,0.000588715,0.0654779,0.0529464,1.97049e-05,-2.71473e-06,0.000450485,0.345221,0.705605,3.99335,0.0021038
0.974,0.000584472,0.0654785,0.0530119,1.9563e-05,-2.69517e-06,0.000450482,0.345215,0.705594,3.99335,0.0021038
0.975,0.000580261,0.0654791,0.0530774,1.94221e-05,-2.67575e-06,0.000450479,0.345209,0.705584,3.99335,0.0021038
0.976,0.00057608,0.0654797,0.0531428,1.92822e-05,-2.65646e-06,0.000450477,0.345203,0.705573,3.99335,0.00210379
0.977,0.000571929,0.0654803,0.0532083,1.91434e-05,-2.63732e-06,0.000450474,0.345197,0.705563,3.99335,0.00210379
0.978,0.000567807,0.0654808,0.0532738,1.90055e-05,-2.61831e-06,0.000450471,0.345192,0.705553,3.99335,0.00210379
0.979,0.000563716,0.0654814,0.0533393,1.88686e-05,-2.59945e-06,0.000450469,0.345186,0.705542,3.99335,0.00210379
0.98,0.000559654,0.0654819,0.0534048,1.87327e-05,-2.58071e-06,0.000450466,0.345181,0.705532,3.99335,0.00210378
0.981,0.000555621,0.0654825,0.0534703,1.85978e-05,-2.56212e-06,0.000450464,0.345175,0.705522,3.99335,0.00210378
0.982,0.000551617,0.0654831,0.0535357,1.84639e-05,-2.54365e-06,0.000450461,0.345169,0.705512,3.99335,0.00210378
0.983,0.000547642,0.0654836,0.0536012,1.83309e-05,-2.52532e-06,0.000450459,0.345164,0.705503,3.99335,0.00210378
0.984,0.000543695,0.0654841,0.0536667,1.81989e-05,-2.50712e-06,0.000450456,0.345159,0.705493,3.99335,0.00210377
0.985,0.000539778,0.0654847,0.0537322,1.80678e-05,-2.48905e-06,0.000450454,0.345153,0.705483,3.99335,0.00210377
0.986,0.000535888,0.0654852,0.0537977,1.79377e-05,-2.47112e-06,0.000450451,0.345148,0.705473,3.99335,0.00210377
0.987,0.000532026,0.0654858,0.0538632,1.78085e-05,-2.45331e-06,0.000450449,0.345142,0.705464,3.99335,0.00210377
0.988,0.000528192,0.0654863,0.0539286,1.76802e-05,-2.43563e-06,0.000450446,0.345137,0.705454,3.99335,0.00210376
0.989,0.000524386,0.0654868,0.0539941,1.75529e-05,-2.41807e-06,0.000450444,0.345132,0.705445,3.99335,0.00210376
0.99,0.000520607,0.0654873,0.0540596,1.74264e-05,-2.40065e-06,0.000450441,0.345127,0.705435,3.99335,0.00210376
0.991,0.000516855,0.0654878,0.0541251,1.73009e-05,-2.38335e-06,0.000450439,0.345122,0.705426,3.99335,0.00210376
0.992,0.00051313,0.0654884,0.0541906,1.71763e-05,-2.36617e-06,0.000450437,0.345116,0.705417,3.99335,0.00210375
0.993,0.000509433,0.0654889,0.0542561,1.70526e-05,-2.34912e-06,0.000450434,0.345111,0.705408,3.99335,0.00210375
0.994,0.000505761,0.0654894,0.0543216,1.69298e-05,-2.33219e-06,0.000450432,0.345106,0.705399,3.99335,0.00210375
0.995,0.000502116,0.0654899,0.0543871,1.68078e-05,-2.31538e-06,0.00045043,0.345101,0.70539,3.99335,0.00210375
0.996,0.000498498,0.0654904,0.0544526,1.66867e-05,-2.29869e-06,0.000450427,0.345096,0.705381,3.99335,0.00210374
0.997,0.000494905,0.0654909,0.054518,1.65666e-05,-2.28213e-06,0.000450425,0.345091,0.705372,3.99335,0.00210374
0.998,0.000491339,0.0654914,0.0545835,1.64472e-05,-2.26568e-06,0.000450423,0.345086,0.705363,3.99335,0.00210374
0.999,0.000487798,0.0654918,0.054649,1.63288e-05,-2.24935e-06,0.000450421,0.345082,0.705354,3.99335,0.00210374
1,0.000484282,0.0654923,0.0547145,1.62111e-05,-2.23314e-06,0.000450418,0.345077,0.705345,3.99336,0.00210374
1.001,0.000480792,0.0654928,0.05478,1.60944e-05,-2.21705e-06,0.000450416,0.345072,0.705337,3.99336,0.00210373
1.002,0.000477327,0.0654933,0.0548455,1.59784e-05,-2.20107e-06,0.000450414,0.345067,0.705328,3.99336,0.00210373
1.003,0.000473887,0.0654938,0.054911,1.58633e-05,-2.1852e-06,0.000450412,0.345062,0.70532,3.99336,0.00210373
1.004,0.000470472,0.0654942,0.0549765,1.57491e-05,-2.16946e-06,0.00045041,0.345058,0.705311,3.99336,0.00210373
1.005,0.000467081,0.0654947,0.055042,1.56356e-05,-2.15382e-06,0.000450407,0.345053,0.705303,3.99336,0.00210372
1.006,0.000463715,0.0654952,0.0551075,1.5523e-05,-2.1383e-06,0.000450405,0.345048,0.705294,3.99336,0.00210372
1.007,0.000460373,0.0654956,0.055173,1.54112e-05,-2.12289e-06,0.000450403,0.345044,0.705286,3.99336,0.00210372
1.008,0.000457055,0.0654961,0.0552385,1.53002e-05,-2.10759e-06,0.000450401,0.345039,0.705278,3.99336,0.00210372
1.009,0.000453761,0.0654965,0.055304,1.51899e-05,-2.0924e-06,0.000450399,0.345035,0.70527,3.99336,0.00210372
1.01,0.000450491,0.065497,0.0553695,1.50805e-05,-2.07732e-06,0.000450397,0.34503,0.705261,3.99336,0.00210371
1.011,0.000447244,0.0654974,0.055435,1.49719e-05,-2.06234e-06,0.000450395,0.345026,0.705253,3.99336,0.00210371
1.012,0.000444021,0.0654979,0.0555005,1.4864e-05,-2.04748e-06,0.000450393,0.345021,0.705245,3.99336,0.00210371
1.013,0.00044082,0.0654983,0.055566,1.4757e-05,-2.03272e-06,0.000450391,0.345017,0.705237,3.99336,0.00210371
1.014,0.000437643,0.0654988,0.0556315,1.46506e-05,-2.01807e-06,0.000450389,0.345012,0.70523,3.99336,0.00210371
1.015,0.000434489,0.0654992,0.055697,1.45451e-05,-2.00353e-06,0.000450387,0.345008,0.705222,3.99336,0.0021037
1.016,0.000431358,0.0654996,0.0557625,1.44403e-05,-1.98909e-06,0.000450385,0.345004,0.705214,3.99336,0.0021037
1.017,0.000428249,0.0655001,0.055828,1.43363e-05,-1.97475e-06,0.000450383,0.344999,0.705206,3.99336,0.0021037
1.018,0.000425162,0.0655005,0.0558935,1.4233e-05,-1.96052e-06,0.000450381,0.344995,0.705199,3.99336,0.0021037
1.019,0.000422098,0.0655009,0.055959,1.41305e-05,-1.94639e-06,0.000450379,0.344991,0.705191,3.99336,0.0021037
1.02,0.000419055,0.0655013,0.0560245,1.40287e-05,-1.93236e-06,0.000450377,0.344987,0.705183,3.99336,0.00210369
1.021,0.000416035,0.0655017,0.05609,1.39276e-05,-1.91843e-06,0.000450375,0.344983,0.705176,3.99336,0.00210369
1.022,0.000413037,0.0655021,0.0561555,1.38273e-05,-1.9046e-06,0.000450373,0.344979,0.705169,3.99336,0.00210369
1.023,0.00041006,0.0655026,0.056221,1.37277e-05,-1.89088e-06,0.000450371,0.344974,0.705161,3.99336,0.00210369
1.024,0.000407104,0.065503,0.0562865,1.36288e-05,-1.87725e-06,0.000450369,0.34497,0.705154,3.99336,0.00210369
1.025,0.00040417,0.0655034,0.056352,1.35306e-05,-1.86372e-06,0.000450368,0.344966,0.705147,3.99336,0.00210368
1.026,0.000401257,0.0655038,0.0564175,1.34331e-05,-1.85028e-06,0.000450366,0.344962,0.705139,3.99336,0.00210368
1.027,0.000398364,0.0655042,0.056483,1.33363e-05,-1.83695e-06,0.000450364,0.344958,0.705132,3.99336,0.00210368
1.028,0.000395493,0.0655046,0.0565485,1.32403e-05,-1.82371e-06,0.000450362,0.344954,0.705125,3.99336,0.00210368
1.029,0.000392643,0.065505,0.056614,1.31449e-05,-1.81056e-06,0.00045036,0.34495,0.705118,3.99336,0.00210368
1.03,0.000389812,0.0655053,0.0566795,1.30502e-05,-1.79751e-06,0.000450358,0.344947,0.705111,3.99336,0.00210368
1.031,0.000387003,0.0655057,0.056745,1.29562e-05,-1.78455e-06,0.000450357,0.344943,0.705104,3.99336,0.00210367
1.032,0.000384213,0.0655061,0.0568105,1.28628e-05,-1.77169e-06,0.000450355,0.344939,0.705097,3.99336,0.00210367
1.033,0.000381444,0.0655065,0.056876,1.27702e-05,-1.75892e-06,0.000450353,0.344935,0.70509,3.99336,0.00210367
1.034,0.000378695,0.0655069,0.0569415,1.26781e-05,-1.74624e-06,0.000450351,0.344931,0.705083,3.99336,0.00210367
1.035,0.000375965,0.0655073,0.057007,1.25868e-05,-1.73366e-06,0.00045035,0.344927,0.705076,3.99336,0.00210367
1.036,0.000373255,0.0655076,0.0570725,1.24961e-05,-1.72116e-06,0.000450348,0.344924,0.70507,3.99336,0.00210367
1.037,0.000370565,0.065508,0.057138,1.24061e-05,-1.70875e-06,0.000450346,0.34492,0.705063,3.99336,0.00210366
1.038,0.000367894,0.0655084,0.0572036,1.23167e-05,-1.69644e-06,0.000450344,0.344916,0.705056,3.99336,0.00210366
1.039,0.000365242,0.0655087,0.0572691,1.2228e-05,-1.68421e-06,0.000450343,0.344913,0.70505,3.99337,0.00210366
1.04,0.000362609,0.0655091,0.0573346,1.21399e-05,-1.67207e-06,0.000450341,0.344909,0.705043,3.99337,0.00210366
1.041,0.000359995,0.0655095,0.0574001,1.20524e-05,-1.66002e-06,0.000450339,0.344905,0.705037,3.99337,0.00210366
1.042,0.0003574,0.0655098,0.0574656,1.19656e-05,-1.64805e-06,0.000450338,0.344902,0.70503,3.99337,0.00210366
